distance,heart_rate,temperature,timestamp,cadence,power,altitude,speed,latitude,longitude,slope,time_diff,acceleration,power_change_rate
8937.15,136,32,2023-09-04 11:22:06,0.0,0.0,32.60000000000002,2.043,39.92154208011925,116.48970887996256,0.0,1.0,0.19600000000000017,0.0
8939.22,136,32,2023-09-04 11:22:07,0.0,0.0,32.39999999999998,2.249,39.92154384031892,116.4897330198437,-9.661835748795825,1.0,0.20599999999999996,0.0
8941.04,136,32,2023-09-04 11:22:08,0.0,0.0,32.39999999999998,2.118,39.921543672680855,116.48975506424904,0.0,1.0,-0.13100000000000023,0.0
8942.97,136,32,2023-09-04 11:22:09,0.0,0.0,32.39999999999998,2.174,39.921539817005396,116.48977853357792,0.0,1.0,0.05600000000000005,0.0
8944.97,135,32,2023-09-04 11:22:10,0.0,0.0,32.39999999999998,2.071,39.92153462022543,116.48980242200196,0.0,1.0,-0.10299999999999976,0.0
8947.08,135,32,2023-09-04 11:22:11,0.0,0.0,32.39999999999998,1.941,39.92153135128319,116.48982681334019,0.0,1.0,-0.13000000000000012,0.0
8949.34,135,32,2023-09-04 11:22:12,0.0,0.0,32.39999999999998,1.764,39.921529507264495,116.48984969593585,0.0,1.0,-0.17700000000000005,0.0
8951.02,135,32,2023-09-04 11:22:13,0.0,0.0,32.39999999999998,1.997,39.92152892053127,116.48987215943635,0.0,1.0,0.2330000000000001,0.0
8954.01,135,32,2023-09-04 11:22:14,0.0,0.0,32.39999999999998,2.585,39.92152716033161,116.48990367539227,0.0,1.0,0.5879999999999999,0.0
8956.83,134,32,2023-09-04 11:22:15,60.0,95.0,32.200000000000045,3.228,39.92152732796967,116.48993711918592,-7.092198581558597,1.0,0.6430000000000002,95.0
8960.1,133,32,2023-09-04 11:22:16,37.0,142.0,32.200000000000045,3.891,39.92152975872159,116.48997793905437,0.0,1.0,0.6629999999999998,47.0
8964.17,133,32,2023-09-04 11:22:17,45.0,166.0,32.200000000000045,4.385,39.92153260856867,116.49002739228308,0.0,1.0,0.4939999999999998,24.0
8969.29,133,32,2023-09-04 11:22:18,54.0,162.0,32.0,4.833,39.92153654806316,116.49008489213884,-3.9062500000002776,1.0,0.4480000000000004,-4.0
8974.41,134,32,2023-09-04 11:22:19,61.0,133.0,32.0,5.067,39.92154283449054,116.49014180526137,0.0,1.0,0.23399999999999999,-29.0
8979.11,134,32,2023-09-04 11:22:20,66.0,122.0,31.799999999999955,5.291,39.92155071347952,116.49019863456488,-4.255319148936479,1.0,0.2240000000000002,-11.0
8984.55,134,32,2023-09-04 11:22:21,71.0,125.0,31.799999999999955,5.505,39.92155415005982,116.49026250466704,0.0,1.0,0.21399999999999952,3.0
8990.22,134,32,2023-09-04 11:22:22,75.0,115.0,31.799999999999955,5.729,39.921552976593375,116.49032922461629,0.0,1.0,0.2240000000000002,-10.0
8996.01,134,32,2023-09-04 11:22:23,76.0,98.0,31.799999999999955,5.832,39.921550042927265,116.49039661511779,0.0,1.0,0.10299999999999976,-17.0
9002.03,134,32,2023-09-04 11:22:24,80.0,81.0,31.799999999999955,5.916,39.921553395688534,116.49046660400927,0.0,1.0,0.08400000000000052,-17.0
9008.26,134,32,2023-09-04 11:22:25,81.0,93.0,31.799999999999955,6.205,39.92155599407852,116.49053977802396,0.0,1.0,0.2889999999999997,12.0
9014.32,134,32,2023-09-04 11:22:26,82.0,90.0,31.799999999999955,6.196,39.92155968211591,116.49061127565801,0.0,1.0,-0.009000000000000341,-3.0
9020.72,134,32,2023-09-04 11:22:27,84.0,99.0,31.600000000000023,6.28,39.921559849753976,116.49068545550108,-3.124999999999112,1.0,0.08400000000000052,9.0
9026.97,134,32,2023-09-04 11:22:28,86.0,93.0,31.399999999999977,6.149,39.92156211286783,116.4907571207732,-3.200000000000727,1.0,-0.13100000000000023,-6.0
9033.06,135,32,2023-09-04 11:22:29,86.0,87.0,31.399999999999977,5.953,39.92156437598169,116.49082669056952,0.0,1.0,-0.19599999999999973,-6.0
9039.14,135,32,2023-09-04 11:22:30,87.0,104.0,31.399999999999977,6.466,39.92156697437167,116.49090162478387,0.0,1.0,0.5129999999999999,17.0
9046.01,136,32,2023-09-04 11:22:31,89.0,95.0,31.200000000000045,6.541,39.92157024331391,116.49097882211208,-2.911208151381492,1.0,0.07500000000000018,-9.0
9051.8,136,32,2023-09-04 11:22:32,91.0,88.0,31.200000000000045,6.634,39.921569069847465,116.49105157703161,0.0,1.0,0.09299999999999997,-7.0
9059.12,136,32,2023-09-04 11:22:33,90.0,75.0,31.200000000000045,6.587,39.92156580090523,116.49113682098687,0.0,1.0,-0.0470000000000006,-13.0
9066.5,136,32,2023-09-04 11:22:34,90.0,75.0,31.200000000000045,6.606,39.92156110703945,116.49122198112309,0.0,1.0,0.019000000000000128,0.0
9073.65,137,32,2023-09-04 11:22:35,90.0,43.0,31.200000000000045,6.559,39.92156186141074,116.49130378849804,0.0,1.0,-0.04699999999999971,-32.0
9080.23,137,32,2023-09-04 11:22:36,90.0,43.0,31.200000000000045,6.513,39.9215620290488,116.49138098582625,0.0,1.0,-0.04600000000000026,0.0
9087.11,137,32,2023-09-04 11:22:37,76.0,44.0,31.200000000000045,6.653,39.921558843925595,116.4914601109922,0.0,1.0,0.13999999999999968,1.0
9093.9,137,32,2023-09-04 11:22:38,71.0,180.0,31.0,6.718,39.92155473679304,116.49153831414878,-2.945508100148355,1.0,0.06500000000000039,136.0
9100.46,138,32,2023-09-04 11:22:39,82.0,105.0,31.0,6.718,39.9215535633266,116.49161618202925,0.0,1.0,0.0,-75.0
9107.59,138,32,2023-09-04 11:22:40,82.0,90.0,31.0,6.923,39.92155213840306,116.49169899523258,0.0,1.0,0.20500000000000007,-15.0
9114.27,139,32,2023-09-04 11:22:41,84.0,79.0,31.0,6.858,39.92154920473695,116.49177812039852,0.0,1.0,-0.06500000000000039,-11.0
9121.27,139,32,2023-09-04 11:22:42,84.0,90.0,31.0,6.811,39.92155138403177,116.49185967631638,0.0,1.0,-0.04699999999999971,11.0
9128.3,140,32,2023-09-04 11:22:43,82.0,78.0,31.0,6.858,39.921550042927265,116.49194198660553,0.0,1.0,0.04699999999999971,-12.0
9135.14,140,32,2023-09-04 11:22:44,83.0,117.0,31.200000000000045,6.858,39.92155037820339,116.49202270433307,2.923976608187737,1.0,0.0,39.0
9142.2,141,32,2023-09-04 11:22:45,83.0,113.0,31.200000000000045,6.886,39.92155255749822,116.49210484698415,0.0,1.0,0.02800000000000047,-4.0
9149.04,142,32,2023-09-04 11:22:46,82.0,101.0,31.200000000000045,6.914,39.92155507206917,116.49218497797847,0.0,1.0,0.02799999999999958,-12.0
9156.03,143,32,2023-09-04 11:22:47,82.0,101.0,31.200000000000045,6.933,39.92155658081174,116.49226661771536,0.0,1.0,0.019000000000000128,0.0
9163.01,143,32,2023-09-04 11:22:48,83.0,72.0,31.399999999999977,6.877,39.9215604364872,116.4923491794616,2.865329512893185,1.0,-0.05600000000000005,-29.0
9170.21,144,32,2023-09-04 11:22:49,82.0,65.0,31.600000000000023,6.886,39.921565130352974,116.49243283085525,2.7777777777788306,1.0,0.009000000000000341,-7.0
9177.28,144,32,2023-09-04 11:22:50,83.0,72.0,31.799999999999955,6.849,39.92157166823745,116.49251396767795,2.8288543140012523,1.0,-0.03699999999999992,7.0
9184.04,145,32,2023-09-04 11:22:51,82.0,106.0,31.799999999999955,6.811,39.92157720029354,116.49259250611067,0.0,1.0,-0.038000000000000256,34.0
9190.87,146,32,2023-09-04 11:22:52,83.0,119.0,31.799999999999955,6.895,39.92158298380673,116.49267230182886,0.0,1.0,0.08399999999999963,13.0
9197.77,146,32,2023-09-04 11:22:53,83.0,130.0,31.799999999999955,6.951,39.92158390581608,116.4927532710135,0.0,1.0,0.05600000000000005,11.0
9204.68,147,32,2023-09-04 11:22:54,84.0,128.0,32.0,7.026,39.92158340290189,116.49283541366458,2.8943560057894313,1.0,0.07500000000000018,-2.0
9211.78,147,32,2023-09-04 11:22:55,86.0,105.0,32.0,7.045,39.92158482782543,116.49291981942952,0.0,1.0,0.019000000000000128,-23.0
9219.84,147,32,2023-09-04 11:22:56,86.0,116.0,32.0,7.138,39.921586252748966,116.49300967343152,0.0,1.0,0.09299999999999997,11.0
9227.06,148,32,2023-09-04 11:22:57,86.0,111.0,32.0,7.147,39.92158457636833,116.49309047497809,0.0,1.0,0.009000000000000341,-5.0
9233.41,148,32,2023-09-04 11:22:58,87.0,111.0,32.0,7.53,39.92157854139805,116.49316842667758,0.0,1.0,0.383,0.0
9240.32,148,32,2023-09-04 11:22:59,87.0,97.0,32.0,7.138,39.9215776193887,116.49324839003384,0.0,1.0,-0.39200000000000035,-14.0
9247.1,148,32,2023-09-04 11:23:00,87.0,107.0,32.0,7.175,39.921573009341955,116.49332759901881,0.0,1.0,0.03699999999999992,10.0
9253.87,148,32,2023-09-04 11:23:01,87.0,96.0,31.799999999999955,7.091,39.92157066240907,116.49340781383216,-2.9542097488926524,1.0,-0.08399999999999963,-11.0
9260.69,148,32,2023-09-04 11:23:02,86.0,82.0,31.799999999999955,7.119,39.9215723387897,116.49348861537874,0.0,1.0,0.02799999999999958,-14.0
9267.99,148,32,2023-09-04 11:23:03,87.0,91.0,31.799999999999955,7.063,39.92157728411257,116.4935736078769,0.0,1.0,-0.05600000000000005,9.0
9275.07,148,32,2023-09-04 11:23:04,87.0,91.0,31.799999999999955,7.119,39.921582229435444,116.49365767836571,0.0,1.0,0.05600000000000005,0.0
9282.57,149,32,2023-09-04 11:23:05,87.0,66.0,31.799999999999955,7.194,39.92158834822476,116.4937440957874,0.0,1.0,0.07500000000000018,-25.0
9289.8,149,32,2023-09-04 11:23:06,87.0,66.0,32.0,7.138,39.921593461185694,116.49382816627622,2.7662517289081268,1.0,-0.05600000000000005,0.0
9296.69,149,32,2023-09-04 11:23:07,87.0,33.0,32.0,6.755,39.921594550833106,116.49390762671828,0.0,1.0,-0.383,-33.0
9303.52,151,32,2023-09-04 11:23:08,87.0,33.0,32.0,6.569,39.92159614339471,116.49398876354098,0.0,1.0,-0.18599999999999994,0.0
9310.09,151,32,2023-09-04 11:23:09,75.0,35.0,32.0,6.793,39.92159438319504,116.49406839162111,0.0,1.0,0.2240000000000002,2.0
9317.82,152,32,2023-09-04 11:23:10,69.0,77.0,32.0,6.914,39.921596981585026,116.49415321648121,0.0,1.0,0.12099999999999955,42.0
9324.34,152,32,2023-09-04 11:23:11,69.0,77.0,32.0,6.951,39.92159999907017,116.49423049762845,0.0,1.0,0.03699999999999992,0.0
9330.93,153,32,2023-09-04 11:23:12,69.0,77.0,32.0,6.858,39.921600837260485,116.49430945515633,0.0,1.0,-0.09299999999999997,0.0
9337.54,153,32,2023-09-04 11:23:13,69.0,0.0,32.0,6.438,39.92160393856466,116.49438614957035,0.0,1.0,-0.41999999999999993,-77.0
9343.69,152,32,2023-09-04 11:23:14,69.0,0.0,32.0,5.944,39.92160955443978,116.49445630609989,0.0,1.0,-0.4939999999999998,0.0
9349.57,153,32,2023-09-04 11:23:15,0.0,0.0,32.0,5.944,39.921614583581686,116.494525289163,0.0,1.0,0.0,0.0
9355.37,153,32,2023-09-04 11:23:16,0.0,0.0,32.0,5.916,39.92161969654262,116.49459351785481,0.0,1.0,-0.02799999999999958,0.0
9361.47,154,32,2023-09-04 11:23:17,0.0,0.0,32.0,5.944,39.9216191098094,116.49466384202242,0.0,1.0,0.02799999999999958,0.0
9367.33,154,32,2023-09-04 11:23:18,0.0,0.0,32.0,5.953,39.921616008505225,116.49473240599036,0.0,1.0,0.009000000000000341,0.0
9373.11,154,32,2023-09-04 11:23:19,0.0,0.0,32.0,5.888,39.92161441594362,116.49479954503477,0.0,1.0,-0.06500000000000039,0.0
9378.88,154,32,2023-09-04 11:23:20,0.0,0.0,32.0,6.14,39.92161584086716,116.49486928246915,0.0,1.0,0.2519999999999998,0.0
9385.54,155,32,2023-09-04 11:23:21,67.0,107.0,31.799999999999955,6.382,39.921615002676845,116.4949465636164,-3.0030030030029313,1.0,0.242,107.0
9392.29,155,32,2023-09-04 11:23:22,69.0,137.0,31.799999999999955,6.681,39.92161466740072,116.49502459913492,0.0,1.0,0.2990000000000004,30.0
9399.0,155,32,2023-09-04 11:23:23,81.0,81.0,31.799999999999955,6.867,39.92161684669554,116.4951035566628,0.0,1.0,0.18599999999999994,-56.0
9405.88,155,32,2023-09-04 11:23:24,81.0,81.0,31.600000000000023,6.858,39.92162162438035,116.49518318474293,-2.906976744185393,1.0,-0.009000000000000341,0.0
9412.72,156,32,2023-09-04 11:23:25,70.0,95.0,31.399999999999977,6.97,39.92162355221808,116.49526482447982,-2.923976608187737,1.0,0.1120000000000001,14.0
9420.05,156,32,2023-09-04 11:23:26,64.0,61.0,31.200000000000045,7.035,39.92162313312292,116.49535048753023,-2.728512960435659,1.0,0.06500000000000039,-34.0
9427.44,156,32,2023-09-04 11:23:27,64.0,61.0,31.200000000000045,7.063,39.92162204347551,116.49543589912355,0.0,1.0,0.02799999999999958,0.0
9434.51,156,32,2023-09-04 11:23:28,64.0,61.0,31.200000000000045,6.989,39.9216191098094,116.49551753886044,0.0,1.0,-0.07399999999999984,0.0
9440.72,155,32,2023-09-04 11:23:29,64.0,0.0,31.200000000000045,6.373,39.92161558941007,116.49558979086578,0.0,1.0,-0.6159999999999997,-61.0
9446.64,155,32,2023-09-04 11:23:30,64.0,0.0,31.200000000000045,5.822,39.92161634378135,116.4956577681005,0.0,1.0,-0.5510000000000002,0.0
9452.09,155,32,2023-09-04 11:23:31,0.0,0.0,31.399999999999977,5.598,39.92162397131324,116.49572323076427,3.6697247706404603,1.0,-0.2240000000000002,0.0
9457.77,155,32,2023-09-04 11:23:32,0.0,0.0,31.399999999999977,5.337,39.921632604673505,116.4957870170474,0.0,1.0,-0.2610000000000001,0.0
9463.03,155,32,2023-09-04 11:23:33,0.0,0.0,31.399999999999977,5.374,39.921642411500216,116.49584837257862,0.0,1.0,0.03699999999999992,0.0
9468.11,154,32,2023-09-04 11:23:34,0.0,0.0,31.399999999999977,5.029,39.921652218326926,116.49590604007244,0.0,1.0,-0.34499999999999975,0.0
9473.1,154,32,2023-09-04 11:23:35,0.0,0.0,31.399999999999977,5.3,39.92165892384946,116.49596664123237,0.0,1.0,0.2709999999999999,0.0
9478.77,154,32,2023-09-04 11:23:36,58.0,117.0,31.399999999999977,5.804,39.92165959440172,116.49603537283838,0.0,1.0,0.5040000000000004,117.0
9485.28,154,32,2023-09-04 11:23:37,58.0,194.0,31.399999999999977,6.158,39.921655151993036,116.49610972031951,0.0,1.0,0.3540000000000001,77.0
9491.69,154,32,2023-09-04 11:23:38,71.0,132.0,31.399999999999977,6.289,39.9216500390321,116.49618390016258,0.0,1.0,0.13099999999999934,-62.0
9497.96,154,32,2023-09-04 11:23:39,75.0,129.0,31.200000000000045,6.354,39.92164760828018,116.49625933729112,-3.1897926634764895,1.0,0.06500000000000039,-3.0
9505.04,155,32,2023-09-04 11:23:40,76.0,108.0,31.0,6.382,39.92165079340339,116.49633846245706,-2.8248587570620924,1.0,0.02799999999999958,-21.0
9511.56,154,32,2023-09-04 11:23:41,78.0,138.0,31.0,6.503,39.921655151993036,116.49641423486173,0.0,1.0,0.12100000000000044,30.0
9518.34,154,32,2023-09-04 11:23:42,78.0,113.0,31.0,6.606,39.92165682837367,116.49649067781866,0.0,1.0,0.10299999999999976,-25.0
9524.46,154,32,2023-09-04 11:23:43,79.0,86.0,31.0,6.643,39.92165842093527,116.49656334891915,0.0,1.0,0.03699999999999992,-27.0
9530.72,154,32,2023-09-04 11:23:44,80.0,102.0,31.0,6.69,39.921662444248796,116.49663836695254,0.0,1.0,0.0470000000000006,16.0
9537.36,154,32,2023-09-04 11:23:45,81.0,88.0,31.0,6.737,39.92166596464813,116.49671631865203,0.0,1.0,0.04699999999999971,-14.0
9543.89,154,32,2023-09-04 11:23:46,81.0,82.0,31.0,6.755,39.92166864685714,116.49679477326572,0.0,1.0,0.017999999999999794,-6.0
9550.68,154,32,2023-09-04 11:23:47,81.0,82.0,31.0,6.699,39.92167476564646,116.49687540717423,0.0,1.0,-0.05600000000000005,0.0
9557.77,154,32,2023-09-04 11:23:48,81.0,0.0,31.0,6.578,39.92168415337801,116.49695511907339,0.0,1.0,-0.12099999999999955,-82.0
9564.6,154,32,2023-09-04 11:23:49,81.0,0.0,31.200000000000045,6.476,39.921689853072166,116.49703290313482,2.928257686677125,1.0,-0.10200000000000031,0.0
9571.21,154,32,2023-09-04 11:23:50,81.0,0.0,31.200000000000045,6.466,39.921686919406056,116.4971086755395,0.0,1.0,-0.009999999999999787,0.0
9577.81,154,32,2023-09-04 11:23:51,70.0,107.0,31.200000000000045,6.653,39.921684404835105,116.4971858728677,0.0,1.0,0.1869999999999994,107.0
9584.8,154,32,2023-09-04 11:23:52,67.0,124.0,31.200000000000045,6.783,39.92168080061674,116.49726432748139,0.0,1.0,0.13000000000000078,17.0
9591.06,153,32,2023-09-04 11:23:53,80.0,109.0,31.200000000000045,6.905,39.921677028760314,116.49733959697187,0.0,1.0,0.12199999999999989,-15.0
9597.69,153,32,2023-09-04 11:23:54,83.0,101.0,31.200000000000045,6.942,39.92167099379003,116.49741805158556,0.0,1.0,0.03699999999999992,-8.0
9604.5,153,32,2023-09-04 11:23:55,84.0,76.0,31.200000000000045,7.045,39.92166839540005,116.4974987693131,0.0,1.0,0.10299999999999976,-25.0
9611.1,153,32,2023-09-04 11:23:56,84.0,76.0,31.0,6.979,39.921671161428094,116.49757864885032,-3.030303030303552,1.0,-0.06599999999999984,0.0
9618.23,152,32,2023-09-04 11:23:57,84.0,76.0,31.0,6.802,39.92167686112225,116.4976607915014,0.0,1.0,-0.1770000000000005,0.0
9625.27,152,32,2023-09-04 11:23:58,84.0,34.0,31.0,6.681,39.921680465340614,116.49774083867669,0.0,1.0,-0.12099999999999955,-42.0
9631.86,152,32,2023-09-04 11:23:59,84.0,34.0,31.200000000000045,6.513,39.92168507538736,116.49781610816717,3.034901365706238,1.0,-0.16800000000000015,0.0
9638.18,152,32,2023-09-04 11:24:00,71.0,35.0,31.200000000000045,6.634,39.92169010452926,116.49789179675281,0.0,1.0,0.12100000000000044,1.0
9644.56,152,32,2023-09-04 11:24:01,77.0,104.0,31.399999999999977,6.755,39.92169404402375,116.49796949699521,3.134796238243838,1.0,0.12099999999999955,69.0
9651.35,152,32,2023-09-04 11:24:02,77.0,104.0,31.399999999999977,6.811,39.92169035598636,116.49805205874145,0.0,1.0,0.05600000000000005,0.0
9659.12,152,32,2023-09-04 11:24:03,81.0,86.0,31.399999999999977,6.755,39.92168524302542,116.49813948199153,0.0,1.0,-0.05600000000000005,-18.0
9666.53,152,32,2023-09-04 11:24:04,83.0,91.0,31.399999999999977,6.895,39.921686332672834,116.49822506122291,0.0,1.0,0.13999999999999968,5.0
9673.67,152,32,2023-09-04 11:24:05,84.0,86.0,31.200000000000045,6.933,39.92168943397701,116.49830846115947,-2.8011204481785446,1.0,0.038000000000000256,-5.0
9681.06,152,32,2023-09-04 11:24:06,84.0,78.0,31.0,6.914,39.92169161327183,116.49839085526764,-2.7063599458736296,1.0,-0.019000000000000128,-8.0
9687.94,152,32,2023-09-04 11:24:07,84.0,91.0,31.0,6.961,39.92169748060405,116.49847023189068,0.0,1.0,0.0470000000000006,13.0
9694.2,152,32,2023-09-04 11:24:08,84.0,79.0,31.0,6.83,39.92170225828886,116.49854524992406,0.0,1.0,-0.13100000000000023,-12.0
9700.9,152,32,2023-09-04 11:24:09,84.0,79.0,31.0,7.007,39.92170561105013,116.49862613528967,0.0,1.0,0.1769999999999996,0.0
9708.2,152,32,2023-09-04 11:24:10,84.0,73.0,31.0,7.157,39.92171114310622,116.49871137924492,0.0,1.0,0.15000000000000036,-6.0
9715.46,152,32,2023-09-04 11:24:11,84.0,73.0,31.0,7.035,39.92171491496265,116.49879553355277,0.0,1.0,-0.12199999999999989,0.0
9722.5,152,32,2023-09-04 11:24:12,49.0,19.0,31.0,7.045,39.921718603000045,116.49887868203223,0.0,1.0,0.009999999999999787,-54.0
9729.69,151,32,2023-09-04 11:24:13,29.0,77.0,31.0,7.073,39.921719105914235,116.49896233342588,0.0,1.0,0.02800000000000047,58.0
9737.15,151,32,2023-09-04 11:24:14,29.0,77.0,31.0,7.147,39.9217139929533,116.4990474935621,0.0,1.0,0.07399999999999984,0.0
9744.03,152,32,2023-09-04 11:24:15,29.0,77.0,31.0,7.119,39.92170904763043,116.49913013912737,0.0,1.0,-0.02800000000000047,0.0
9751.3,152,32,2023-09-04 11:24:16,29.0,77.0,31.0,7.007,39.92170745506883,116.49921446107328,0.0,1.0,-0.1120000000000001,0.0
9758.42,152,32,2023-09-04 11:24:17,29.0,77.0,31.200000000000045,6.793,39.921707874163985,116.49929635226727,2.808988764045267,1.0,-0.21399999999999952,0.0
9765.06,151,32,2023-09-04 11:24:18,0.0,0.0,31.200000000000045,6.615,39.921709885820746,116.4993741363287,0.0,1.0,-0.17799999999999994,-77.0
9771.93,151,32,2023-09-04 11:24:19,0.0,0.0,31.200000000000045,6.541,39.92171189747751,116.4994513336569,0.0,1.0,-0.07399999999999984,0.0
9777.89,151,32,2023-09-04 11:24:20,0.0,0.0,31.200000000000045,6.41,39.92171592079103,116.49952224455774,0.0,1.0,-0.13100000000000023,0.0
9784.02,152,32,2023-09-04 11:24:21,0.0,0.0,31.200000000000045,6.382,39.921718603000045,116.49959449656308,0.0,1.0,-0.02800000000000047,0.0
9789.97,152,32,2023-09-04 11:24:22,0.0,0.0,31.200000000000045,6.261,39.92172094993293,116.49966624565423,0.0,1.0,-0.12099999999999955,0.0
9796.49,152,32,2023-09-04 11:24:23,0.0,0.0,31.200000000000045,6.233,39.92172338068485,116.49974193423986,0.0,1.0,-0.02800000000000047,0.0
9802.86,152,32,2023-09-04 11:24:24,0.0,0.0,31.399999999999977,6.186,39.92172371596098,116.4998160302639,3.1397174254302462,1.0,-0.04699999999999971,0.0
9809.08,152,32,2023-09-04 11:24:25,0.0,0.0,31.200000000000045,6.252,39.921721536666155,116.49989012628794,-3.2154340836005284,1.0,0.06599999999999984,0.0
9815.63,151,32,2023-09-04 11:24:26,0.0,0.0,31.200000000000045,6.186,39.92171893827617,116.49996506050229,0.0,1.0,-0.06599999999999984,0.0
9821.93,151,32,2023-09-04 11:24:27,0.0,0.0,31.200000000000045,6.205,39.92171835154295,116.50003815069795,0.0,1.0,0.019000000000000128,0.0
9827.99,151,32,2023-09-04 11:24:28,0.0,0.0,31.200000000000045,6.233,39.92172027938068,116.50011073797941,0.0,1.0,0.02799999999999958,0.0
9834.41,150,32,2023-09-04 11:24:29,0.0,0.0,31.200000000000045,6.14,39.921717178076506,116.50018491782248,0.0,1.0,-0.09299999999999997,0.0
9840.87,150,32,2023-09-04 11:24:30,0.0,0.0,31.200000000000045,6.084,39.921714747324586,116.50025867857039,0.0,1.0,-0.05600000000000005,0.0
9846.97,150,32,2023-09-04 11:24:31,0.0,0.0,31.0,6.028,39.92171407677233,116.50032933801413,-3.2786885245916912,1.0,-0.05600000000000005,0.0
9852.69,150,32,2023-09-04 11:24:32,0.0,0.0,31.0,5.99,39.92171625606716,116.50039723142982,0.0,1.0,-0.03799999999999937,0.0
9858.52,149,32,2023-09-04 11:24:33,0.0,0.0,31.0,6.028,39.9217192735523,116.50046654976904,0.0,1.0,0.03799999999999937,0.0
9864.52,149,32,2023-09-04 11:24:34,0.0,0.0,31.0,6.084,39.9217227101326,116.50053787976503,0.0,1.0,0.05600000000000005,0.0
9871.04,148,32,2023-09-04 11:24:35,50.0,46.0,31.0,6.168,39.921725392341614,116.50061164051294,0.0,1.0,0.08400000000000052,46.0
9876.92,148,32,2023-09-04 11:24:36,50.0,46.0,30.799999999999955,6.233,39.92172975093126,116.50068271905184,-3.401360544218923,1.0,0.0649999999999995,0.0
9883.47,147,32,2023-09-04 11:24:37,50.0,46.0,30.799999999999955,6.289,39.9217348638922,116.50075773708522,0.0,1.0,0.05600000000000005,0.0
9890.14,145,32,2023-09-04 11:24:38,50.0,0.0,30.799999999999955,6.382,39.92173880338669,116.50083267129958,0.0,1.0,0.09299999999999997,-46.0
9896.32,144,32,2023-09-04 11:24:39,50.0,0.0,30.600000000000023,6.485,39.92174240760505,116.50090475566685,-3.2362459546913005,1.0,0.10300000000000065,0.0
9902.65,143,32,2023-09-04 11:24:40,0.0,0.0,30.399999999999977,6.653,39.92174475453794,116.50097985751927,-3.1595576619280847,1.0,0.16799999999999926,0.0
9909.02,143,32,2023-09-04 11:24:41,0.0,0.0,30.200000000000045,6.727,39.92174718528986,116.50105596520007,-3.1397174254302462,1.0,0.07400000000000073,0.0
9915.95,142,32,2023-09-04 11:24:42,0.0,0.0,29.799999999999955,6.867,39.92174802348018,116.50113659910858,-5.772005772006842,1.0,0.13999999999999968,0.0
9922.78,142,32,2023-09-04 11:24:43,0.0,0.0,29.600000000000023,6.961,39.92174609564245,116.5012162271887,-2.92825768667546,1.0,0.0940000000000003,0.0
9929.64,141,32,2023-09-04 11:24:44,0.0,0.0,29.600000000000023,7.101,39.921745425090194,116.50129803456366,0.0,1.0,0.13999999999999968,0.0
9936.87,141,32,2023-09-04 11:24:45,0.0,0.0,29.399999999999977,7.175,39.92174718528986,116.50138227269053,-2.766251728907431,1.0,0.07399999999999984,0.0
9944.22,140,32,2023-09-04 11:24:46,0.0,0.0,29.399999999999977,7.222,39.921745508909225,116.50146768428385,0.0,1.0,0.0470000000000006,0.0
9951.69,140,32,2023-09-04 11:24:47,0.0,0.0,29.0,7.278,39.92174215614796,116.50155460461974,-5.354752342703011,1.0,0.05599999999999916,0.0
9959.45,140,31,2023-09-04 11:24:48,0.0,0.0,28.799999999999955,7.418,39.9217380490154,116.50164378806949,-2.5773195876293795,1.0,0.14000000000000057,0.0
9967.24,140,32,2023-09-04 11:24:49,0.0,0.0,28.600000000000023,7.446,39.9217346124351,116.50173121131957,-2.5673940949930176,1.0,0.02799999999999958,0.0
9973.91,140,32,2023-09-04 11:24:50,0.0,0.0,28.399999999999977,7.511,39.92173394188285,116.50181360542774,-2.9985007496258365,1.0,0.06500000000000039,0.0
9981.29,140,32,2023-09-04 11:24:51,0.0,0.0,28.200000000000045,7.595,39.921738216653466,116.50190220214427,-2.7100271002697043,1.0,0.08399999999999963,0.0
9989.18,140,32,2023-09-04 11:24:52,0.0,0.0,27.600000000000023,7.67,39.92174374870956,116.501993983984,-7.604562737643435,1.0,0.07500000000000018,0.0
9997.19,140,32,2023-09-04 11:24:53,0.0,0.0,27.399999999999977,7.782,39.92174668237567,116.50208618491888,-2.4968789013737833,1.0,0.1120000000000001,0.0
10004.99,140,32,2023-09-04 11:24:54,0.0,0.0,27.399999999999977,7.875,39.92174668237567,116.50217763148248,0.0,1.0,0.09299999999999997,0.0
10012.96,140,32,2023-09-04 11:24:55,0.0,0.0,27.200000000000045,7.968,39.92174852639437,116.50227041915059,-2.5094102885815333,1.0,0.09299999999999997,0.0
10021.32,139,32,2023-09-04 11:24:56,0.0,0.0,27.0,8.08,39.92175070568919,116.50236588902771,-2.392344497608033,1.0,0.1120000000000001,0.0
10029.2,139,32,2023-09-04 11:24:57,0.0,0.0,27.0,8.136,39.92175447754562,116.50245876051486,0.0,1.0,0.05599999999999916,0.0
10036.91,139,32,2023-09-04 11:24:58,0.0,0.0,26.799999999999955,8.23,39.92176126688719,116.50255230255425,-2.594033722439275,1.0,0.0940000000000012,0.0
10045.16,138,32,2023-09-04 11:24:59,0.0,0.0,26.600000000000023,8.258,39.92176914587617,116.50265078991652,-2.4242424242415974,1.0,0.027999999999998693,0.0
10053.64,138,32,2023-09-04 11:25:00,0.0,0.0,26.399999999999977,8.332,39.92177568376064,116.50275288149714,-2.3584905660383937,1.0,0.07400000000000162,0.0
