distance,temperature,timestamp,cadence,heart_rate,power,altitude,speed,latitude,longitude,slope,time_diff,acceleration,power_change_rate
49033.27,18,2024-09-16 03:30:54,94.0,141.0,92.0,938.5999999999999,11.729,40.6821346655488,115.73893703520298,-1.6963528413923161,1.0,0.03799999999999848,56.0
49044.93,18,2024-09-16 03:30:55,95.0,142.0,65.0,938.5999999999999,11.785,40.68220540881157,115.73903954587877,0.0,1.0,0.05600000000000094,-27.0
49056.76,18,2024-09-16 03:30:56,95.0,142.0,66.0,938.2,11.831,40.68227908574045,115.7391413860023,-3.3812341504632673,1.0,0.045999999999999375,1.0
49068.86,18,2024-09-16 03:30:57,95.0,142.0,78.0,938.2,11.869,40.682351840659976,115.73924666270614,0.0,1.0,0.038000000000000256,12.0
49080.75,18,2024-09-16 03:30:58,91.0,142.0,119.0,938.0,11.906,40.682422667741776,115.73935135267675,-1.68208578637557,1.0,0.03700000000000081,41.0
49092.43,18,2024-09-16 03:30:59,90.0,142.0,106.0,938.0,11.971,40.68249274045229,115.73945537209511,0.0,1.0,0.0649999999999995,-13.0
49104.35,18,2024-09-16 03:31:00,90.0,142.0,111.0,937.8,12.027,40.682563316076994,115.73956232517958,-1.6778523489939159,1.0,0.05599999999999916,5.0
49116.48,18,2024-09-16 03:31:01,90.0,142.0,85.0,937.4000000000001,12.083,40.68263598717749,115.73966961354017,-3.297609233303463,1.0,0.05600000000000094,-26.0
49128.74,18,2024-09-16 03:31:02,90.0,142.0,45.0,937.4000000000001,12.111,40.68270916119218,115.73977782391012,0.0,1.0,0.02800000000000047,-40.0
49140.82,18,2024-09-16 03:31:03,90.0,142.0,55.0,937.2,12.027,40.68277864716947,115.73988787829876,-1.655629139072985,1.0,-0.0840000000000014,10.0
49153.05,18,2024-09-16 03:31:04,90.0,142.0,91.0,937.0,12.055,40.68285031244159,115.73999717831612,-1.6353229762877606,1.0,0.02800000000000047,36.0
49165.11,18,2024-09-16 03:31:05,90.0,142.0,50.0,936.8,12.065,40.68292130716145,115.74010505340993,-1.658374792703848,1.0,0.009999999999999787,-41.0
49177.12,18,2024-09-16 03:31:06,90.0,142.0,40.0,936.8,12.093,40.68299314007163,115.74021242558956,0.0,1.0,0.02800000000000047,-10.0
49189.44,18,2024-09-16 03:31:07,90.0,142.0,68.0,936.5999999999999,12.065,40.68306539207697,115.74032214470208,-1.6233766233770308,1.0,-0.02800000000000047,28.0
49201.61,18,2024-09-16 03:31:08,89.0,141.0,55.0,936.4000000000001,12.093,40.683135548606515,115.74043219909072,-1.6433853738689135,1.0,0.02800000000000047,-13.0
49213.45,18,2024-09-16 03:31:09,89.0,141.0,60.0,936.2,12.009,40.68320386111736,115.74054099619389,-1.6891891891900717,1.0,-0.08399999999999963,5.0
49225.63,18,2024-09-16 03:31:10,89.0,141.0,58.0,936.0,11.981,40.68327544257045,115.7406504638493,-1.6420361247950797,1.0,-0.02800000000000047,-2.0
49237.87,18,2024-09-16 03:31:11,89.0,141.0,43.0,936.0,11.962,40.68334593437612,115.74076127260923,0.0,1.0,-0.019000000000000128,-15.0
49249.93,18,2024-09-16 03:31:12,88.0,139.0,41.0,935.8,11.897,40.683413157239556,115.7408735062927,-1.658374792703848,1.0,-0.0649999999999995,-2.0
49261.95,18,2024-09-16 03:31:13,88.0,139.0,48.0,935.5999999999999,11.775,40.68348163738847,115.74098339304328,-1.6638935108161292,1.0,-0.12199999999999989,7.0
49273.88,18,2024-09-16 03:31:14,88.0,138.0,36.0,935.4000000000001,11.738,40.68354978226125,115.74109244160354,-1.6764459346170428,1.0,-0.03700000000000081,-12.0
49285.73,18,2024-09-16 03:31:15,87.0,138.0,44.0,935.2,11.635,40.683617843315005,115.7411996461451,-1.6877637130797236,1.0,-0.10299999999999976,8.0
49297.37,18,2024-09-16 03:31:16,86.0,138.0,34.0,935.0,11.617,40.68368255160749,115.74130810797215,-1.7182130584197204,1.0,-0.017999999999998906,-10.0
49308.9,18,2024-09-16 03:31:17,86.0,138.0,48.0,934.8,11.477,40.683745332062244,115.74141598306596,-1.7346053772772392,1.0,-0.14000000000000057,14.0
49320.19,18,2024-09-16 03:31:18,86.0,137.0,178.0,934.8,11.411,40.68380769342184,115.74152209796011,0.0,1.0,-0.06600000000000072,130.0
49331.76,18,2024-09-16 03:31:19,87.0,137.0,233.0,934.5999999999999,11.551,40.683871898800135,115.7416298892349,-1.7286084701819404,1.0,0.14000000000000057,55.0
49343.29,18,2024-09-16 03:31:20,89.0,137.0,310.0,934.2,11.71,40.68393551744521,115.74173918925226,-3.469210754552506,1.0,0.1590000000000007,77.0
49355.51,18,2024-09-16 03:31:21,90.0,137.0,206.0,934.0,11.962,40.68400424905121,115.74185217730701,-1.6366612111295125,1.0,0.2519999999999989,-104.0
49367.9,18,2024-09-16 03:31:22,90.0,136.0,138.0,934.0,12.074,40.684073735028505,115.74196583591402,0.0,1.0,0.1120000000000001,-68.0
49380.02,18,2024-09-16 03:31:23,90.0,136.0,120.0,933.8,12.111,40.684140203520656,115.74207991361618,-1.6501650165026593,1.0,0.03700000000000081,-18.0
49392.33,18,2024-09-16 03:31:24,91.0,135.0,150.0,933.5999999999999,12.093,40.68420818075538,115.74219365604222,-1.624695369617913,1.0,-0.018000000000000682,30.0
49404.33,18,2024-09-16 03:31:25,91.0,135.0,119.0,933.4000000000001,12.149,40.68427582271397,115.7423048838973,-1.6666666666651508,1.0,0.05599999999999916,-31.0
49416.53,18,2024-09-16 03:31:26,91.0,135.0,112.0,933.4000000000001,12.177,40.6843435484916,115.74241845868528,0.0,1.0,0.02800000000000047,-7.0
49428.7,18,2024-09-16 03:31:27,91.0,135.0,119.0,933.0,12.158,40.684410938993096,115.74253236874938,-3.286770747741564,1.0,-0.019000000000000128,7.0
49441.0,18,2024-09-16 03:31:28,91.0,135.0,112.0,933.0,12.167,40.684476317837834,115.7426489610225,0.0,1.0,0.009000000000000341,-7.0
49453.03,18,2024-09-16 03:31:29,91.0,135.0,104.0,932.5999999999999,12.186,40.684541361406446,115.74276354163885,-3.3250207813809616,1.0,0.019000000000000128,-8.0
49465.39,18,2024-09-16 03:31:30,91.0,135.0,47.0,932.5999999999999,12.214,40.684608332812786,115.74287929572165,0.0,1.0,0.02800000000000047,-57.0
49477.26,18,2024-09-16 03:31:31,90.0,135.0,48.0,932.2,12.111,40.68467438220978,115.74299077503383,-3.369839932601308,1.0,-0.10299999999999976,1.0
49489.33,18,2024-09-16 03:31:32,89.0,135.0,41.0,932.2,12.018,40.68474101833999,115.74310418218374,0.0,1.0,-0.09299999999999997,-7.0
49501.52,18,2024-09-16 03:31:33,89.0,135.0,45.0,932.0,11.906,40.684808073565364,115.74321742169559,-1.6406890894185944,1.0,-0.1120000000000001,4.0
49513.36,18,2024-09-16 03:31:34,89.0,135.0,130.0,931.8,11.859,40.684874039143324,115.74332789517939,-1.6891891891890336,1.0,-0.0470000000000006,85.0
49525.35,18,2024-09-16 03:31:35,89.0,135.0,150.0,931.5999999999999,11.934,40.68493866361678,115.74344180524349,-1.6680567139289362,1.0,0.07499999999999929,20.0
49537.4,18,2024-09-16 03:31:36,89.0,135.0,185.0,931.4000000000001,11.943,40.68500328809023,115.74355655349791,-1.659751037342488,1.0,0.009000000000000341,35.0
49549.48,18,2024-09-16 03:31:37,89.0,135.0,157.0,931.4000000000001,11.906,40.685068750754,115.7436709664762,0.0,1.0,-0.036999999999999034,-28.0
49561.67,18,2024-09-16 03:31:38,93.0,135.0,33.0,931.2,11.915,40.68513438105583,115.74378588236868,-1.6406890894185944,1.0,0.008999999999998565,-124.0
49573.74,18,2024-09-16 03:31:39,96.0,135.0,36.0,931.0,11.878,40.68520110100508,115.74389736168087,-1.6570008285008309,1.0,-0.036999999999999034,3.0
49585.37,18,2024-09-16 03:31:40,96.0,134.0,36.0,931.0,11.822,40.685266479849815,115.7440063264221,0.0,1.0,-0.05600000000000094,0.0
49597.35,18,2024-09-16 03:31:41,95.0,134.0,38.0,930.8,11.635,40.68533219397068,115.74411705136299,-1.6694490818039525,1.0,-0.1869999999999994,2.0
49608.8,18,2024-09-16 03:31:42,79.0,134.0,13.0,930.5999999999999,11.579,40.68539463914931,115.74422509409487,-1.7467248908294253,1.0,-0.05599999999999916,-25.0
49620.28,18,2024-09-16 03:31:43,79.0,133.0,13.0,930.4000000000001,11.579,40.68545733578503,115.74433355592191,-1.7421602787446786,1.0,0.0,0.0
49631.88,18,2024-09-16 03:31:44,94.0,133.0,14.0,930.2,11.626,40.68551944568753,115.74444402940571,-1.7241379310350908,1.0,0.04699999999999882,1.0
49643.69,18,2024-09-16 03:31:45,94.0,133.0,40.0,930.0,11.794,40.685585578903556,115.74455307796597,-1.6934801016084817,1.0,0.16800000000000104,26.0
49655.36,18,2024-09-16 03:31:46,94.0,133.0,76.0,930.0,11.887,40.68565020337701,115.7446638867259,0.0,1.0,0.09299999999999997,36.0
49667.71,18,2024-09-16 03:31:47,95.0,133.0,144.0,929.8,11.981,40.685716420412064,115.74478073045611,-1.6194331983811256,1.0,0.09399999999999942,68.0
49679.94,18,2024-09-16 03:31:48,96.0,133.0,154.0,929.5999999999999,12.055,40.68578381091356,115.7448953948915,-1.6353229762877606,1.0,0.07399999999999984,10.0
49692.44,18,2024-09-16 03:31:49,98.0,133.0,247.0,929.4000000000001,12.177,40.68585053086281,115.74501341208816,-1.599999999998545,1.0,0.12199999999999989,93.0
49704.66,18,2024-09-16 03:31:50,99.0,133.0,132.0,929.4000000000001,12.289,40.68591750226915,115.7451284956187,0.0,1.0,0.1120000000000001,-115.0
49717.09,18,2024-09-16 03:31:51,99.0,133.0,161.0,929.4000000000001,12.345,40.68598598241806,115.74524483643472,0.0,1.0,0.05600000000000094,29.0
49729.56,18,2024-09-16 03:31:52,100.0,133.0,163.0,929.2,12.382,40.686053121462464,115.74536302126944,-1.603849238171827,1.0,0.036999999999999034,2.0
49742.12,18,2024-09-16 03:31:53,100.0,133.0,114.0,929.0,12.475,40.68612000904977,115.74548296630383,-1.5923566878978241,1.0,0.09299999999999997,-49.0
49754.72,18,2024-09-16 03:31:54,93.0,133.0,74.0,929.0,12.447,40.68618781864643,115.7456020731479,0.0,1.0,-0.02800000000000047,-40.0
49767.25,18,2024-09-16 03:31:55,93.0,133.0,62.0,928.8,12.428,40.68625621497631,115.74571967124939,-1.5961691939350684,1.0,-0.01899999999999835,-12.0
49779.57,18,2024-09-16 03:31:56,92.0,133.0,65.0,928.5999999999999,12.4,40.686323856934905,115.7458365149796,-1.6233766233770308,1.0,-0.02800000000000047,3.0
49792.21,18,2024-09-16 03:31:57,92.0,133.0,55.0,928.5999999999999,12.326,40.68639208562672,115.74595620855689,0.0,1.0,-0.07399999999999984,-10.0
49804.93,18,2024-09-16 03:31:58,92.0,133.0,64.0,928.5999999999999,12.326,40.686460649594665,115.74607581831515,0.0,1.0,0.0,9.0
49817.4,18,2024-09-16 03:31:59,92.0,134.0,88.0,928.4000000000001,12.289,40.68652871064842,115.74619207531214,-1.6038492381700034,1.0,-0.03700000000000081,24.0
49829.52,18,2024-09-16 03:32:00,92.0,134.0,111.0,928.2,12.261,40.68659568205476,115.74630539864302,-1.6501650165026593,1.0,-0.02800000000000047,23.0
49841.56,18,2024-09-16 03:32:01,91.0,134.0,146.0,928.2,12.195,40.68666139617562,115.74641914106905,0.0,1.0,-0.06599999999999895,35.0
49853.66,18,2024-09-16 03:32:02,91.0,135.0,142.0,928.2,12.167,40.68672761321068,115.74653321877122,0.0,1.0,-0.02800000000000047,-4.0
49865.92,18,2024-09-16 03:32:03,91.0,135.0,70.0,928.2,12.223,40.68679508753121,115.74664863757789,0.0,1.0,0.05600000000000094,-72.0
49878.32,18,2024-09-16 03:32:04,91.0,135.0,60.0,928.0,12.186,40.6868627294898,115.74676472693682,-1.6129032258066291,1.0,-0.03700000000000081,-10.0
49890.53,18,2024-09-16 03:32:05,90.0,135.0,60.0,928.0,12.139,40.686929281800985,115.74687955901027,0.0,1.0,-0.0470000000000006,0.0
49902.71,18,2024-09-16 03:32:06,90.0,135.0,55.0,927.8,12.055,40.686996253207326,115.74699304997921,-1.6420361247950797,1.0,-0.08399999999999963,-5.0
49914.4,18,2024-09-16 03:32:07,86.0,136.0,67.0,927.8,11.766,40.687061212956905,115.74710226617754,0.0,1.0,-0.2889999999999997,12.0
49926.01,18,2024-09-16 03:32:08,87.0,135.0,154.0,927.5999999999999,11.533,40.687121311202645,115.74721483513713,-1.7226528854438885,1.0,-0.23300000000000054,87.0
49937.78,18,2024-09-16 03:32:09,88.0,136.0,205.0,927.4000000000001,11.654,40.687185684219,115.74732597917318,-1.699235344094074,1.0,0.12100000000000044,51.0
49949.84,18,2024-09-16 03:32:10,89.0,136.0,218.0,927.4000000000001,11.831,40.68725232034922,115.74743829667568,0.0,1.0,0.1769999999999996,13.0
49961.92,18,2024-09-16 03:32:11,90.0,136.0,203.0,927.4000000000001,12.009,40.68731945939362,115.74755061417818,0.0,1.0,0.17800000000000082,-15.0
49974.05,18,2024-09-16 03:32:12,91.0,136.0,85.0,927.2,12.177,40.687385676428676,115.7476651109755,-1.6488046166526684,1.0,0.16799999999999926,-118.0
49986.24,18,2024-09-16 03:32:13,90.0,136.0,61.0,927.0,12.093,40.687452144920826,115.74777935631573,-1.6406890894185944,1.0,-0.08399999999999963,-24.0
49998.24,18,2024-09-16 03:32:14,89.0,136.0,69.0,926.8,11.943,40.68751978687942,115.74788941070437,-1.6666666666670455,1.0,-0.15000000000000036,8.0
50009.99,18,2024-09-16 03:32:15,89.0,136.0,65.0,926.8,11.897,40.687583489343524,115.74800114147365,0.0,1.0,-0.045999999999999375,-4.0
50022.0,18,2024-09-16 03:32:16,89.0,137.0,63.0,926.5999999999999,11.943,40.68764794617891,115.74811521917582,-1.6652789342215781,1.0,0.045999999999999375,-2.0
50033.97,18,2024-09-16 03:32:17,89.0,137.0,58.0,926.4000000000001,11.925,40.687713576480746,115.74822745285928,-1.670843776105252,1.0,-0.017999999999998906,-5.0
50045.91,18,2024-09-16 03:32:18,89.0,137.0,51.0,926.4000000000001,11.981,40.68778071552515,115.74833868071437,0.0,1.0,0.05599999999999916,-7.0
50058.08,18,2024-09-16 03:32:19,90.0,137.0,134.0,926.2,11.981,40.68784961476922,115.74844999238849,-1.643385373870782,1.0,0.0,83.0
50070.15,18,2024-09-16 03:32:20,91.0,137.0,156.0,926.2,12.083,40.68791859783232,115.74856096878648,0.0,1.0,0.10200000000000031,22.0
50082.56,18,2024-09-16 03:32:21,92.0,138.0,190.0,926.0,12.214,40.6879888381809,115.74867471121252,-1.611603545528658,1.0,0.13100000000000023,34.0
50094.95,18,2024-09-16 03:32:22,92.0,138.0,190.0,925.8,12.345,40.68805958144367,115.74878811836243,-1.6142050040359555,1.0,0.13100000000000023,0.0
50107.42,18,2024-09-16 03:32:23,92.0,138.0,57.0,925.8,12.391,40.68812948651612,115.74890387244523,0.0,1.0,0.045999999999999375,-133.0
50119.87,18,2024-09-16 03:32:24,92.0,138.0,57.0,925.8,12.298,40.68819939158857,115.74901853688061,0.0,1.0,-0.09299999999999997,0.0
50132.31,18,2024-09-16 03:32:25,92.0,138.0,69.0,925.5999999999999,12.326,40.68826753646135,115.74913496151567,-1.607717041801648,1.0,0.02800000000000047,12.0
50144.62,18,2024-09-16 03:32:26,93.0,138.0,105.0,925.4000000000001,12.41,40.68833920173347,115.74924719519913,-1.6246953696160658,1.0,0.08399999999999963,36.0
50157.33,18,2024-09-16 03:32:27,94.0,138.0,101.0,924.8,12.466,40.68841136991978,115.74936353601515,-4.720692368215403,1.0,0.05599999999999916,-4.0
50170.05,18,2024-09-16 03:32:28,94.0,138.0,71.0,924.5999999999999,12.634,40.688483621925116,115.74948054738343,-1.572327044025371,1.0,0.16800000000000104,-30.0
50182.98,18,2024-09-16 03:32:29,95.0,138.0,77.0,924.4000000000001,12.69,40.68855528719723,115.74960032477975,-1.546790409898017,1.0,0.05599999999999916,6.0
50195.76,18,2024-09-16 03:32:30,90.0,138.0,109.0,924.4000000000001,12.82,40.688626701012254,115.74971985071898,0.0,1.0,0.13000000000000078,32.0
50208.91,18,2024-09-16 03:32:31,90.0,137.0,99.0,924.2,12.951,40.68869928829372,115.74984298087656,-1.5209125475286946,1.0,0.13100000000000023,-10.0
50222.22,18,2024-09-16 03:32:32,90.0,137.0,51.0,924.0,13.044,40.68877464160323,115.74996460229158,-1.5026296018037602,1.0,0.09299999999999997,-48.0
50235.37,18,2024-09-16 03:32:33,90.0,137.0,53.0,923.5999999999999,13.063,40.68885091692209,115.75008379295468,-3.0418250950573893,1.0,0.019000000000000128,2.0
50248.73,18,2024-09-16 03:32:34,91.0,137.0,37.0,923.4000000000001,13.138,40.68892719224095,115.75020524673164,-1.4970059880225253,1.0,0.07499999999999929,-16.0
50261.9,18,2024-09-16 03:32:35,90.0,137.0,55.0,923.0,13.147,40.689001958817244,115.75032653287053,-3.0372057706920574,1.0,0.009000000000000341,18.0
50275.17,18,2024-09-16 03:32:36,90.0,137.0,64.0,923.0,13.11,40.68907756358385,115.7504474837333,0.0,1.0,-0.03700000000000081,9.0
50288.35,18,2024-09-16 03:32:37,91.0,137.0,95.0,922.5999999999999,13.147,40.68915409035981,115.75056592002511,-3.034901365706238,1.0,0.03700000000000081,31.0
50301.38,18,2024-09-16 03:32:38,91.0,137.0,55.0,922.4000000000001,13.222,40.68922894075513,115.75068552978337,-1.534919416729363,1.0,0.07499999999999929,-40.0
50314.64,18,2024-09-16 03:32:39,91.0,137.0,99.0,922.0,13.212,40.68930370733142,115.75080782175064,-3.016591251885592,1.0,-0.009999999999999787,44.0
50328.0,18,2024-09-16 03:32:40,92.0,136.0,92.0,921.8,13.334,40.689378725364804,115.75093170627952,-1.4970059880242272,1.0,0.12199999999999989,-7.0
50341.42,18,2024-09-16 03:32:41,92.0,136.0,118.0,921.5999999999999,13.418,40.68945659324527,115.75105366297066,-1.4903129657233345,1.0,0.08399999999999963,26.0
50355.14,18,2024-09-16 03:32:42,86.0,136.0,93.0,921.2,13.502,40.689535634592175,115.7511779665947,-2.91545189504249,1.0,0.0840000000000014,-25.0
50368.83,18,2024-09-16 03:32:43,87.0,136.0,131.0,921.0,13.595,40.689613334834576,115.7513035275042,-1.4609203798393824,1.0,0.09299999999999997,38.0
50382.61,18,2024-09-16 03:32:44,87.0,136.0,94.0,920.5999999999999,13.725,40.68969120271504,115.75143051333725,-2.902757619739657,1.0,0.129999999999999,-37.0
50396.34,18,2024-09-16 03:32:45,87.0,136.0,48.0,920.2,13.763,40.689769238233566,115.7515577506274,-2.913328477785741,1.0,0.038000000000000256,-46.0
50410.3,18,2024-09-16 03:32:46,86.0,136.0,45.0,920.0,13.567,40.689850291237235,115.75168264098465,-1.43266475644666,1.0,-0.19599999999999973,-3.0
50423.88,18,2024-09-16 03:32:47,85.0,136.0,58.0,919.8,13.446,40.689929919317365,115.75180409476161,-1.4727540500745724,1.0,-0.12100000000000044,13.0
50437.24,18,2024-09-16 03:32:48,85.0,136.0,82.0,919.5999999999999,13.38,40.690004685893655,115.75192823074758,-1.4970059880242272,1.0,-0.06599999999999895,24.0
50450.8,18,2024-09-16 03:32:49,85.0,136.0,86.0,919.4000000000001,13.474,40.69008112885058,115.7520532887429,-1.474926253685436,1.0,0.09399999999999942,4.0
50464.32,18,2024-09-16 03:32:50,86.0,136.0,92.0,919.0,13.52,40.690159164369106,115.75217667035758,-2.9585798816581783,1.0,0.045999999999999375,6.0
50478.21,18,2024-09-16 03:32:51,86.0,136.0,69.0,918.8,13.604,40.69023795425892,115.7523022312671,-1.4398848092156504,1.0,0.08399999999999963,-23.0
50491.46,18,2024-09-16 03:32:52,87.0,136.0,69.0,918.4000000000001,13.679,40.690312972292304,115.7524259481579,-3.0188679245272723,1.0,0.07500000000000107,0.0
50505.37,18,2024-09-16 03:32:53,87.0,136.0,68.0,918.0,13.753,40.69039142690599,115.75255343690515,-2.875629043853275,1.0,0.07399999999999984,-1.0
50519.02,18,2024-09-16 03:32:54,88.0,135.0,83.0,917.8,13.8,40.69046996533871,115.75267866253853,-1.4652014652024232,1.0,0.0470000000000006,15.0
50533.07,18,2024-09-16 03:32:55,88.0,135.0,75.0,917.5999999999999,13.912,40.690550431609154,115.75280657038093,-1.4234875444840145,1.0,0.1120000000000001,-8.0
50547.03,18,2024-09-16 03:32:56,88.0,133.0,66.0,917.4000000000001,13.959,40.69063047878444,115.75293431058526,-1.432664756445778,1.0,0.04699999999999882,-9.0
50561.07,18,2024-09-16 03:32:57,88.0,132.0,59.0,917.0,13.921,40.690710777416825,115.75306288897991,-2.8490028490033197,1.0,-0.038000000000000256,-7.0
50575.16,18,2024-09-16 03:32:58,88.0,132.0,50.0,916.8,13.921,40.69079065695405,115.75319264084101,-1.4194464158977416,1.0,0.0,-9.0
50589.27,18,2024-09-16 03:32:59,88.0,132.0,50.0,916.5999999999999,13.893,40.690871039405465,115.75332155451179,-1.4174344436579756,1.0,-0.027999999999998693,0.0
50602.98,18,2024-09-16 03:33:00,30.0,132.0,5.0,916.2,13.585,40.69094832055271,115.75344761833549,-2.9175784099174087,1.0,-0.30799999999999983,-45.0
50616.6,18,2024-09-16 03:33:01,85.0,132.0,94.0,916.0,13.483,40.6910262722522,115.75357217341661,-1.4684287812049475,1.0,-0.10200000000000031,89.0
50630.28,18,2024-09-16 03:33:02,85.0,132.0,47.0,915.5999999999999,13.52,40.69110598415136,115.75369513593614,-2.923976608187737,1.0,0.036999999999999034,-47.0
50643.82,18,2024-09-16 03:33:03,79.0,132.0,22.0,915.4000000000001,13.52,40.69118318147957,115.75381893664598,-1.4771048744446469,1.0,0.0,-25.0
50657.05,18,2024-09-16 03:33:04,79.0,132.0,22.0,915.2,13.296,40.69126021116972,115.75393846258521,-1.511715797430061,1.0,-0.2240000000000002,0.0
50670.07,18,2024-09-16 03:33:05,35.0,131.0,24.0,915.0,13.044,40.69133925251663,115.75405237264931,-1.5360983102925858,1.0,-0.2519999999999989,2.0
50683.3,18,2024-09-16 03:33:06,83.0,131.0,113.0,915.0,13.138,40.69141812622547,115.75417013838887,0.0,1.0,0.09399999999999942,89.0
50696.53,18,2024-09-16 03:33:07,83.0,129.0,113.0,914.8,13.119,40.69149565882981,115.75428949669003,-1.5117157974308923,1.0,-0.019000000000000128,0.0
50709.41,18,2024-09-16 03:33:08,83.0,129.0,113.0,914.5999999999999,12.643,40.69156749173999,115.75440810061991,-1.5527950310556922,1.0,-0.4759999999999991,0.0
50721.84,18,2024-09-16 03:33:09,83.0,128.0,73.0,914.2,12.447,40.69163731299341,115.75452393852174,-3.218020917136672,1.0,-0.1960000000000015,-40.0
50734.6,18,2024-09-16 03:33:10,17.0,128.0,73.0,913.8,12.372,40.691704619675875,115.75464463792741,-3.1347962382447263,1.0,-0.07499999999999929,0.0
50747.01,18,2024-09-16 03:33:11,81.0,128.0,73.0,913.5999999999999,12.596,40.691772596910596,115.75476231984794,-1.611603545527713,1.0,0.2240000000000002,0.0
50759.8,18,2024-09-16 03:33:12,81.0,128.0,141.0,913.0,12.783,40.69184577092528,115.75487949885428,-4.69116497263384,1.0,0.1869999999999994,68.0
50772.86,18,2024-09-16 03:33:13,82.0,128.0,144.0,913.0,12.904,40.69191693328321,115.75500162318349,0.0,1.0,0.12100000000000044,3.0
50785.77,18,2024-09-16 03:33:14,83.0,128.0,146.0,912.8,12.988,40.69198792800307,115.75512307696044,-1.549186676995384,1.0,0.08399999999999963,2.0
50798.99,18,2024-09-16 03:33:15,83.0,128.0,211.0,912.4000000000001,13.128,40.69206168875098,115.75524536892772,-3.0257186081681415,1.0,0.14000000000000057,65.0
50812.28,18,2024-09-16 03:33:16,84.0,128.0,147.0,912.2,13.296,40.69213486276567,115.75536866672337,-1.5048908954103262,1.0,0.16799999999999926,-64.0
50825.2,18,2024-09-16 03:33:17,85.0,128.0,115.0,911.5999999999999,13.39,40.69220711477101,115.75549062341452,-4.643962848298897,1.0,0.0940000000000012,-32.0
50838.79,18,2024-09-16 03:33:18,85.0,127.0,61.0,911.5999999999999,13.436,40.69228146225214,115.75561819598079,0.0,1.0,0.045999999999999375,-54.0
50852.35,18,2024-09-16 03:33:19,85.0,127.0,49.0,911.4000000000001,13.483,40.69235782139003,115.75574392452836,-1.4749262536862273,1.0,0.0470000000000006,-12.0
50866.08,18,2024-09-16 03:33:20,85.0,127.0,47.0,911.2,13.436,40.69243527017534,115.755869820714,-1.4566642388929267,1.0,-0.0470000000000006,-2.0
50879.55,18,2024-09-16 03:33:21,84.0,126.0,44.0,911.0,13.39,40.692507941275835,115.75599789619446,-1.4847809948034758,1.0,-0.045999999999999375,-3.0
50893.23,18,2024-09-16 03:33:22,84.0,126.0,53.0,911.0,13.343,40.692579271271825,115.75612898916006,0.0,1.0,-0.0470000000000006,9.0
50906.48,18,2024-09-16 03:33:23,84.0,126.0,53.0,910.5999999999999,13.24,40.692650601267815,115.75625538825989,-3.0188679245289882,1.0,-0.10299999999999976,0.0
50919.83,18,2024-09-16 03:33:24,83.0,125.0,33.0,910.5999999999999,13.091,40.69272235035896,115.75638136826456,0.0,1.0,-0.1490000000000009,-20.0
50932.79,18,2024-09-16 03:33:25,81.0,125.0,38.0,910.2,12.886,40.69279049523175,115.75650617480278,-3.086419753085575,1.0,-0.20500000000000007,5.0
50945.74,18,2024-09-16 03:33:26,87.0,126.0,71.0,910.0,12.68,40.69285964593291,115.75662829913199,-1.5444015444022428,1.0,-0.20599999999999952,33.0
50958.35,18,2024-09-16 03:33:27,88.0,125.0,59.0,909.8,12.69,40.69292703643441,115.7567485794425,-1.5860428231565127,1.0,0.009999999999999787,-12.0
50970.9,18,2024-09-16 03:33:28,87.0,125.0,55.0,909.5999999999999,12.652,40.69299342110753,115.75686894357204,-1.5936254980079607,1.0,-0.038000000000000256,-4.0
50983.41,18,2024-09-16 03:33:29,86.0,125.0,36.0,909.4000000000001,12.475,40.693059638142586,115.75698754750192,-1.5987210231797406,1.0,-0.1769999999999996,-19.0
50995.52,18,2024-09-16 03:33:30,86.0,126.0,36.0,909.0,12.279,40.69312619045377,115.75710045173764,-3.3030553261792903,1.0,-0.19599999999999973,0.0
51007.34,18,2024-09-16 03:33:31,84.0,126.0,107.0,909.0,12.205,40.693191569298506,115.75721209868789,0.0,1.0,-0.07399999999999984,71.0
51019.45,18,2024-09-16 03:33:32,84.0,126.0,104.0,908.8,12.261,40.69325292482972,115.75733179226518,-1.6515276630886528,1.0,0.05599999999999916,-3.0
51031.87,18,2024-09-16 03:33:33,85.0,126.0,57.0,908.5999999999999,12.261,40.69331922568381,115.75744980946183,-1.6103059581316943,1.0,0.0,-47.0
51044.11,18,2024-09-16 03:33:34,84.0,126.0,66.0,908.4000000000001,12.214,40.693384017795324,115.75756715610623,-1.633986928103361,1.0,-0.04699999999999882,9.0
51056.37,18,2024-09-16 03:33:35,84.0,126.0,70.0,908.2,12.214,40.69344788789749,115.75768576003611,-1.6313213703100509,1.0,0.0,4.0
51068.8,18,2024-09-16 03:33:36,85.0,126.0,96.0,908.0,12.251,40.69351091980934,115.7578072976321,-1.609010458568309,1.0,0.036999999999999034,26.0
51081.17,18,2024-09-16 03:33:37,85.0,127.0,67.0,907.8,12.307,40.69357487373054,115.7579283323139,-1.6168148746978237,1.0,0.05600000000000094,-29.0
51093.8,18,2024-09-16 03:33:38,84.0,127.0,74.0,907.5999999999999,12.242,40.69363773800433,115.75805238448083,-1.5835312747424521,1.0,-0.0649999999999995,7.0
51106.4,18,2024-09-16 03:33:39,85.0,127.0,94.0,907.4000000000001,12.261,40.69370202720165,115.75817476026714,-1.587301587300327,1.0,0.01899999999999835,20.0
